A3115;0
A3116;114
A3117;81
A3118;88
A3119;15
A312;9
A3120;16
A3121;12
A3122;22
A3123;1
A3124;68
A3125;0
A3126;3
A3127;67
A3128;3
A3129;82
A313;66
A3130;23
A3131;16
A3132;13
A3133;12
A3134;30
A3135;67
A3136;47
A3137;34
A3138;0
A3139;0
A314;43
A3140;0
A3141;0
A3142;1
A3143;88
A3144;75
A3145;41
A3146;31
A3147;1
A3148;7
A3149;5
A315;61
A3150;17
A3151;15
A3152;18
A3153;42
A3154;49
A3155;55
A3156;52
A3157;43
A3158;46
A3159;35
A316;66
A3160;47
A3161;20
A3162;25
A3163;24
A3164;10
A3165;21
A3166;27
A3167;63
A3168;49
A3169;40
A317;33
A3170;57
A3171;23
A3172;21
A3173;22
A3174;30
A3175;0
A3176;0
A3177;0
A3178;0
A3179;2
A318;82
A3180;2
A3181;1
A3182;2
A3183;0
A3184;1
A3185;2
A3186;3
A3187;5
A3188;2
A3189;2
A319;23
A3190;5
A3191;4
A3192;2
A3193;5
A3194;1
A3195;5
A3196;4
A3197;3
A3198;1
A3199;3
A32;8
A320;23
A3200;0
A3201;2
A3202;1
A3203;3
A3204;1
A3205;1
A3206;0
A3207;1
A3208;18
A3209;18
A321;7
A3210;17
A3211;17
A3212;4
A3213;7
A3214;0
A3215;0
A3216;0
A3217;0
A3218;0
A3219;0
A322;0
A3220;0
A3221;0
A3222;0
A3223;0
A3224;0
A3225;0
A3226;0
A3227;0
A3228;0
A3229;0
A323;0
A3230;0
A3231;0
A3232;0
A3233;0
A3234;0
A3235;0
A3236;0
A3237;0
A3238;0
A3239;0
A324;0
A3240;0
A3241;0
A3242;0
A3243;0
A3244;0
A3245;0
A3246;0
A3247;0
A3248;0
A3249;0
A325;0
A3250;0
A3251;0
A3252;0
A3253;0
A3254;0
A3255;0
A3256;0
A3257;0
A3258;0
A3259;0
A326;0
A3260;0
A3261;0
A3262;0
A3263;0
A3264;0
A3265;0
A3266;0
A3267;0
A3268;0
A3269;0
A327;0
A3270;0
A3271;0
A3272;0
A3273;0
A3274;0
A3275;0
A3276;0
A3277;0
A3278;0
A3279;0
A328;1
A3280;0
A3281;0
A3282;0
A3283;0
A3284;0
A3285;0
A3286;0
A3287;0
A3288;0
A3289;0
A329;0
A3290;0
A3291;0
A3292;0
A3293;0
A3294;0
A3295;0
A3296;0
A3297;0
A3298;0
A3299;0
A33;0
A330;0
A3300;0
A3301;0
A3302;0
A3303;0
A3304;0
A3305;0
A3306;0
A3307;0
A3308;0
A3309;0
A331;0
A3310;0
A3311;0
A3312;0
A3313;0
A3314;0
A3315;0
A3316;0
A3317;0
A3318;0
A3319;0
A332;0
A3320;0
A3321;4
A3322;17
A3323;24
A3324;0
A3325;1
A3326;8
A3327;16
A3328;20
A3329;19
A333;2
A3330;19
A3331;18
A3332;24
A3333;0
A3334;0
A3335;0
A3336;0
A3337;1
A3338;0
A3339;0
A334;0
A3340;1
A3341;0
A3342;0
A3343;0
A3344;0
A3345;0
A3346;0
A3347;0
A3348;0
A3349;0
A335;0
A3350;0
A3351;2
A3352;0
A3353;0
A3354;0
A3355;3
A3356;17
A3357;0
A3358;2
A3359;6
A336;0
A3360;0
A3361;0
A3362;6
A3363;0
A3364;0
A3365;0
A3366;0
A3367;3
A3368;8
A3369;6
A337;0
A3370;13
A3371;7
A3372;8
A3373;9
A3374;6
A3375;7
A3376;3
A3377;6
A3378;3
A3379;183
A338;7
A3380;291
A3381;0
A3382;0
A3383;0
A3384;2
A3385;69
A3386;53
A3387;335
A3388;240
A3389;154
A339;0
A3390;159
A3391;96
A3392;459
A3393;214
A3394;375
A3395;126
A3396;101
A3397;55
A3398;14
A3399;70
A34;37
A340;0
A3400;83
A3401;41
A3402;28
A3403;72
A3404;82
A3405;10
A3406;10
A3407;10
A3408;10
A3409;22
A341;1
A3410;22
A3411;25
A3412;41
A3413;32
A3414;21
A3415;17
A3416;7
A3417;9
A3418;0
A3419;0
A342;0
A3420;0
A3421;0
A3422;5
A3423;2
A3424;2
A3425;0
A3426;0
A3427;11
A3428;9
A3429;8
A343;0
A3430;11
A3431;14
A3432;0
A3433;1
A3434;0
A3435;1
A3436;1
A3437;6
A3438;4
A3439;0
A344;0
A3440;0
A3441;0
A3442;1
A3443;12
A3444;8
A3445;5
A3446;12
A3447;51
A3448;50
A3449;0
A345;2
A3450;54
A3451;42
A3452;13
A3453;28
A3454;36
A3455;40
A3456;14
A3457;37
A3458;34
A3459;41
A346;24
A3460;5
A3461;4
A3462;6
A3463;9
A3464;4
A3465;2
A3466;5
A3467;5
A3468;10
A3469;8
A347;2
A3470;10
A3471;5
A3472;20
A3473;0
A3474;9
A3475;9
A3476;3
A3477;0
A3478;9
A3479;14
A348;0
A3480;8
A3481;9
A3482;1
A3483;0
A3484;4
A3485;7
A3486;6
A3487;36
A3488;60
A3489;0
A349;21
A3490;31
A3491;66
A3492;1
A3493;140
A3494;6
A3495;43
A3496;1
A3497;10
A3498;10
A3499;8
A35;1965
A350;0
A3500;10
A3501;1
A3502;0
A3503;8
A3504;27
A3505;0
A3506;0
A3507;0
A3508;0
A3509;0
A351;4
A3510;2
A3511;2
A3512;8
A3513;8
A3514;2
A3515;3
A3516;3
A3517;5
A3518;19
A3519;5
A352;0
A3520;13
A3521;14
A3522;1
A3523;2
A3524;0
A3525;0
A3526;1
A3527;0
A3528;1
A3529;3
A353;0
A3530;3
A3531;1
A3532;6
A3533;4
A3534;1
A3535;10
A3536;5
A3537;5
A3538;3
A3539;1
A354;0
A3540;0
A3541;184
A3542;9
A3543;0
A3544;5
A3545;80
A3546;15
A3547;295
A3548;5
A3549;2
A355;20
A3550;0
A3551;0
A3552;554
A3553;37
A3554;14
A3555;3
A3556;57
A3557;126
A3558;98
A3559;120
A356;11
A3560;89
A3561;141
A3562;27
A3563;24
A3564;0
A3565;2
A3566;1
A3567;2
A3568;1
A3569;17
A357;5
A3570;19
A3571;20
A3572;20
A3573;20
A3574;20
A3575;20
A3576;19
A3577;23
A3578;19
A3579;0
A358;61
A3580;10
A3581;7
A3582;13
A3583;9
A3584;10
A3585;6
A3586;14
A3587;14
A3588;6
A3589;90
A359;34
A3590;79
A3591;137
A3592;112
A3593;139
A3594;1
A3595;35
A3596;489
A3597;0
A3598;5
A3599;118
A36;11
A360;7
A3600;0
A3601;0
A3602;0
A3603;0
A3604;3
A3605;3
A3606;0
A3607;0
A3608;0
A3609;2
A361;22
A3610;5
A3611;5
A3612;87
A3613;0
A3614;2
A3615;21
A3616;20
A3617;31
A3618;52
A3619;40
A362;13
A3620;39
A3621;39
A3622;10
A3623;5
A3624;5
A3625;0
A3626;0
A3627;1
A3628;3
A3629;3
A363;17
A3630;3
A3631;6
A3632;3
A3633;3
A3634;2
A3635;0
A3636;2
A3637;0
A3638;0
A3639;0
A364;14
A3640;1
A3641;1
A3642;1
A3643;0
A3644;0
A3645;1
A3646;1
A3647;1
A3648;1
A3649;0
A365;9
A3650;0
A3651;1
A3652;1
A3653;0
A3654;0
A3655;0
A3656;0
A3657;0
A3658;2
A3659;1
A366;1
A3660;0
A3661;0
A3662;0
A3663;1
A3664;0
A3665;0
A3666;1
A3667;0
A3668;1
A3669;0
A367;12
A3670;0
A3671;1
A3672;0
A3673;14
A3674;17
A3675;19
A3676;12
A3677;17
A3678;16
A3679;13
A368;4
A3680;17
A3681;27
A3682;32
A3683;36
A3684;36
A3685;32
A3686;34
A3687;12
A3688;16
A3689;18
A369;1
A3690;18
A3691;20
A3692;14
A3693;18
A3694;16
A3695;16
A3696;12
A3697;21
A3698;33
A3699;39
A37;133
A370;0
A3700;33
A3701;33
A3702;38
A3703;14
A3704;14
A3705;6
A3706;20
A3707;16
A3708;14
A3709;16
A371;0
A3710;16
A3711;16
A3712;12
A3713;7
A3714;14
A3715;18
A3716;5
A3717;5
A3718;271
A3719;0
A372;1
AN3723;1
A3723;1
AN3724;1
A3724;1
AN3725;1
A3725;2
AN3726;0
A3726;0
AN3727;1
A3727;1
AN3728;1
A3728;2
AN3729;0
A3729;0
A373;25
AN3730;1
A3730;10
A3731;7
A3732;5
A3733;0
A3734;1
A3735;7
A3736;10
A3737;12
A3738;23
A3739;21
A374;2
A3740;23
A3741;19
A3742;9
A3743;2
A3744;0
A3745;9
A3746;7
A3747;0
A3748;0
A3749;0
A375;17
A3750;0
A3751;1
A3752;0
A3753;2
A3754;2
A3755;0
A3756;2
A3757;4
A3758;5
A3759;2
A376;8
A3760;0
A3761;0
A3762;1
A3763;1
A3764;2
A3765;0
A3766;4
A3767;5
A3768;1
A3769;1
A377;4
A3770;1
A3771;2
A3772;0
A3773;3
A3774;4
A3775;5
A3776;5
A3777;0
A3778;0
A3779;1
A378;2
A3780;0
A3781;0
A3782;0
A3783;2
A3784;4
A3785;5
A3786;1
A3787;2
A3788;0
A3789;2
A379;22
A3790;4
A3791;4
A3792;4
A3793;5
A3794;5
A3795;1
A3796;2
A3797;1
A3798;1
A3799;0
A38;16
A380;20
A3800;2
A3801;1
A3802;2
A3803;9
A3804;9
A3805;7
A3806;15
A3807;13
A3808;10
A3809;15
A381;31
A3810;20
A3811;0
A3812;1
A3813;0
A3814;0
A3815;0
A3816;0
A3817;0
A3818;1
A3819;0
A382;0
A3820;0
A3821;0
A3822;0
A3823;0
A3824;0
A3825;0
A3826;2
A3827;0
A3828;0
A3829;0
A383;9
A3830;0
A3831;0
A3832;0
A3833;0
A3834;0
A3835;0
A3836;0
A3837;0
A3838;0
A3839;0
A384;2
A3840;0
A3841;1
A3842;0
A3843;0
A3844;0
A3845;0
A3846;0
A3847;0
A3848;0
A3849;0
A385;65
A3850;0
A3851;1
A3852;0
A3853;0
A3854;0
A3855;0
A3856;0
A3857;1
A3858;0
A3859;2
A386;11
A3860;4
A3861;4
A3862;4
A3863;4
A3864;4
A3865;4
A3866;5
A3867;4
A3868;5
A3869;4
A387;38
A3870;5
A3871;4
A3872;5
A3873;4
A3874;3
A3875;2
A3876;4
A3877;4
A3878;5
A3879;3
A388;18
A3880;2
A3881;5
A3882;5
A3883;4
A3884;2
A3885;4
A3886;4
A3887;5
A3888;5
A3889;168
A389;2
A3890;21
A3891;40
A3892;0
A3893;75
A3894;92
A3895;141
A3896;128
A3897;145
A3898;78
A3899;104
A39;5
A390;18
A3900;112
A3901;138
A3902;148
A3903;2
A3904;20
A3905;12
A3906;18
A3907;16
A3908;0
A3909;8
A391;40
A3910;12
A3911;21
A3912;19
A3913;7
A3914;5
A3915;13
A3916;13
A3917;19
A3918;5
A3919;7
A392;30
A3920;8
A3921;10
A3922;16
A3923;6
A3924;15
A3925;8
A3926;16
A3927;18
A3928;0
A3929;18
A393;0
A3930;14
A3931;20
A3932;16
A3933;0
A3934;12
A3935;3
A3936;11
A3937;17
A3938;0
A3939;0
A394;1
A3940;8
A3941;14
A3942;17
A3943;35
A3944;15
A3945;39
A3946;69
A3947;33
A3948;0
A3949;4
A395;1
A3950;30
A3951;3
A3952;1
A3953;0
A3954;0
A3955;0
A3956;8
A3957;24
A3958;22
A3959;22
A396;0
A3960;21
A3961;28
A3962;19
A3963;21
A3964;24
A3965;22
A3966;27
A3967;0
A3968;0
A3969;0
A397;0
A3970;0
A3971;5
A3973;4
A3974;3
A3975;0
A3976;2
A3977;2
A3978;7
A3979;6
A398;0
A3980;0
A3981;0
A3982;3
A3983;2
A3984;2
A3985;0
A3986;0
A3987;0
A3988;0
A3989;0
A399;7
A3990;1
A3991;0
A3992;0
A3993;0
A3994;11
A3995;1
A3999;0
A40;0
A400;5
A4003;0
A4004;0
A4006;1
A4007;80
A4008;4
A4009;1
A401;1
A4010;4
A4011;1
A4012;2
A4013;1
A4014;0
A4015;0
A4016;0
A4017;0
A4018;7
A4019;48
A402;20
A4020;0
A4021;39
A4022;212
A4023;146
A4024;93
A4025;180
A4026;0
A4027;0
A4028;0
A4029;0
A403;109
A4030;0
A4031;0
A4032;0
A4033;0
A4034;1
A4035;0
A4036;0
A4037;0
A4038;0
A4039;0
A404;36
A4040;0
A4041;10
A4042;0
A4043;0
A4044;0
A4045;0
A4046;0
A4047;0
A4048;0
A4049;0
A405;7
A4050;0
A4051;0
A4052;0
A4053;0
A4054;0
A4055;0
A4056;0
A4057;0
A4058;0
A4059;0
A406;3
A4060;0
A4061;0
A4062;6
A4063;0
A4064;11
A4065;70
A4066;158
A4067;165
A4068;98
A4069;115
A407;232
A4070;91
A4071;0
A4072;0
A4073;0
A4074;0
A4075;0
A4076;0
A4077;1
A408;135
A4083;0
A4084;0
A4085;0
A4086;0
A4087;0
A4088;0
A4089;0
A409;152
A4090;0
A4091;0
A4092;0
A4093;0
A4094;0
A4095;0
A4096;0
A4097;0
A4098;0
A4099;0
A41;230
A410;6
A4100;0
A4101;0
A4102;0
A4103;0
A4104;0
A4105;0
A4106;0
A4107;0
A4108;0
A4109;0
A411;0
A4110;0
A4111;0
A4112;0
A4113;0
A4114;0
A4115;0
A4116;0
A4117;0
A4118;0
A4119;0
A412;14
A4120;0
A4121;0
A4122;2
A4123;0
A4124;0
A4125;0
A4126;0
A4127;0
A4128;7
A4129;0
A413;0
A4130;1
A4131;0
A4132;0
A4133;0
A4134;0
A4135;0
A4136;0
A4137;0
A4138;0
A4139;0
A414;0
A4140;0
A4141;0
A4142;1
A4143;2
A4144;6
A4145;0
A4146;0
A4147;0
A4148;0
A4149;0
A415;0
A4150;0
A4151;0
A4152;1
A4153;0
A4154;0
A4155;23
A4156;21
A4157;22
A4158;18
A4159;18
A416;2
A4160;29
A4161;29
A4162;25
A4163;28
A4164;25
A4165;0
A4166;1
A4167;2
A4168;0
A4169;0
A417;0
A4170;0
A4171;1
A4172;2
A4173;2
A4174;2
A4175;0
A4176;1
A4177;0
A4178;1
A4179;2
A418;0
A4180;1
A4181;0
A4182;0
A4183;0
A4184;0
A4185;2
A4186;2
A4187;2
A4188;0
A4189;0
A419;12
A4190;0
A4191;0
A4192;2
A4193;2
A4194;4
A4195;0
A4196;0
A4197;0
A4198;0
A4199;1
A42;60
A420;51
A4200;0
A4201;0
A4202;0
A4203;0
A4204;0
A4205;0
A4206;1
A4207;2
A4208;2
A4209;0
A421;0
A4210;0
A4211;0
A4212;0
A4213;2
A4214;2
A4215;4
A4216;2
A4217;0
A4218;0
A4219;0
A422;43
A4220;1
A4221;0
A4222;1
A4223;0
A4224;0
A4225;0
A4226;0
A4227;2
A4228;0
A4229;0
A423;35
A4230;0
A4231;0
A4232;0
A4233;0
A4234;0
A4235;0
A4236;0
A4237;0
A4238;0
A4239;0
A424;1
A4240;0
A4241;0
A4242;0
A4243;0
A4244;0
A4245;0
A4246;0
A4247;0
A4248;0
A4249;0
A425;2
A4250;0
A4251;0
A4252;210
A4253;117
A4254;165
A4255;245
A4256;219
A4257;1
A4258;1
A4259;127
A426;6
A4260;98
A4261;21
A4262;13
A4263;145
A4264;87
A4265;29
A4266;29
A4267;28
A4268;30
A4269;35
A427;42
A4270;29
A4271;28
A4272;30
A4273;28
A4274;32
A4275;0
A4277;13
A4278;23
A4279;29
A428;25
A4280;29
A4281;10
A4282;4
A4283;5
A4284;3
A4285;1
A4286;2
A4287;8
A4288;12
A4289;205
A429;33
A4290;232
A4291;226
A4292;122
A4293;91
A4294;74
A4295;66
A4296;132
A4297;8
A4298;47
A4299;222
A43;163
A430;107
A4300;8
A4301;7
A4302;8
A4303;180
A4305;21
A4306;24
A4307;11
A4308;86
A4309;78
A431;128
A4310;4
A4312;0
A4313;0
A4314;0
A4315;0
A4316;0
A4317;0
A4318;0
A4319;0
A432;274
A433;52
A434;204
A435;279
A436;0
A437;69
A438;0
A439;10
A44;41
A440;28
A441;31
A442;10
A443;31
A444;194
A445;175
A446;278
A447;52
A448;134
A449;233
A45;930
A450;89
A451;9
A452;282
A453;12
A454;71
A455;20
A456;29
A457;59
A458;44
A459;0
A46;75
A460;53
A461;48
A462;0
A463;114
A464;42
A465;47
A466;47
A467;14
A468;38
A469;0
A47;0
A470;12
A471;19
A472;10
A473;9
A474;10
A475;3
A476;0
A477;0
A478;0
A479;0
A48;0
A480;1
A481;6
A482;62
A484;165
A485;19
A486;4
A487;31
A488;0
A489;0
A49;6
A490;21
A491;4
A492;0
A493;23
A494;0
A495;0
A496;7
A497;28
A498;0
A499;5
A50;0
A500;0
A501;1
A502;17
A503;74
A504;30
A505;69
A506;4
A507;20
A508;7
A509;26
A51;22
A510;0
A511;3
A513;19
A514;155
A515;1
A516;0
A517;0
A518;2
A519;44
A52;21
A520;110
A521;1
A522;8
A524;4
A525;1
A526;0
A527;13
A528;45
A529;0
A53;0
A530;64
A531;50
A532;90
A533;4
A534;27
A535;44
A536;2
A537;2
A538;81
A539;3
A54;259
A540;753
A541;1
A542;6
A543;5
A544;19
A545;85
A546;92
A547;64
A548;87
A549;60
A55;99
A550;8
A551;0
A552;5
A553;786
A554;33
A555;0
A556;0
A557;0
A558;3
A559;0
A56;42
A560;231
A561;2429
A562;3437
A563;723
A564;28
A565;186
A567;0
A569;190
A57;0
A570;3
A571;1
A572;94
A573;8
A574;34
A575;6
A576;37
A577;2
A578;95
A579;114
A58;80
A580;342
A583;0
A584;0
A585;18
A586;10
A587;0
A588;2
A589;9
A59;13
A590;6
A592;0
A593;20
A594;16
A595;0
A596;6
A597;12
A598;0
A60;0
A600;28
A601;0
A602;4
A603;1
A604;13
A605;0
A606;1
A607;0
A608;95
A609;33
A61;0
A610;12
A611;0
A612;20
A613;0
A614;0
A615;1
A616;3
A617;0
A618;0
A619;0
A62;6
A620;0
A621;0
A622;1
A623;1
A624;5
A627;14
A628;1
A629;4
A63;0
A630;0
A631;0
A632;0
A633;3
A634;9
A635;5
A636;7
A637;0
A638;10
A639;30
A64;77
A640;1
A641;0
A642;0
A643;25
A644;4
A645;24
A646;8
A647;1
A648;85
A649;116
A65;300
A650;98
A651;42
A652;29
A653;16
A654;18
A655;29
A656;26
A657;10
A658;40
A659;27
A66;461
A660;22
A661;21
A662;18
A663;25
A664;16
A665;7
A666;12
A667;91
A668;173
A669;0
A67;754
A670;155
A671;20
A672;4
A673;0
A675;17
A676;2
A677;45
A678;2
A679;0
A68;639
A681;0
A682;1
A685;2
A687;1
A688;0
A69;168
A696;0
A697;0
A699;0
A70;0
A700;10
A701;9
A704;268
A705;410
A706;91
A707;36
A708;22
A709;2
A71;0
A710;113
A711;158
A712;698
A713;38
A714;37
A715;9
A716;159
A717;119
A718;67
A719;61
A72;0
A720;2
A721;30
A722;38
A724;8
A725;0
A726;0
A727;2
A728;5
A729;23
A73;0
A730;13
A731;0
A732;5
A733;0
A734;5
A735;5
A736;6
A737;7
A738;0
A739;16
AN74;1
A74;18
A740;30
A741;0
A742;10
A743;20
A744;16
A745;19
A746;3
A747;40
A748;56
A749;6
AN75;1
A75;9
A750;1
A751;27
A752;0
A753;0
A754;92
A755;13
A756;0
A757;72
A758;22
A759;6
AN76;1
A76;4
A760;0
A761;23
A762;56
A763;8
A764;18
A765;0
A766;57
A767;61
A768;69
A769;214
AN77;1
A77;5
A770;176
A771;60
A772;128
A773;19
A774;0
A775;12
A776;11
A777;2
A778;36
A779;446
AN78;0
A78;0
A780;19
A781;45
A782;43
A783;22
A784;11
A785;17
A786;20
A787;3
A788;0
A789;0
AN79;1
A79;10
A790;20
A791;32
A792;21
A793;21
A794;27
A795;28
A796;3
A797;10
A798;2
A799;3
AN80;1
A80;11
A800;6
A801;11
A802;9
A803;10
A804;7
A805;9
A806;2
A807;70
A808;397
A809;0
AN81;1
A81;8
A810;61
A811;128
A812;289
A813;94
A814;489
A815;14
A816;0
A817;0
A818;5
A819;2
AN82;1
A82;13
A820;3
A821;0
A822;19
A823;73
A824;128
A825;50
A826;91
A827;0
A828;0
A829;0
AN83;1
A83;2
A831;48
A832;0
A833;469
A834;481
A835;427
A836;0
A837;3
A838;0
A839;0
AN84;1
A84;4
A840;8
A841;0
A842;38
A843;29
A844;0
A845;0
A846;9
A847;3
A848;0
A849;0
AN85;0
A85;1
A850;7
A851;10
A852;2
A853;2
A854;17
A855;0
A856;13
A857;15
A858;50
A859;216
AN86;0
A86;1
A860;0
A861;14
A862;15
A863;20
A864;0
A865;23
A866;0
A867;0
A868;0
A869;307
A87;9
A870;25
A871;1
A872;0
A873;0
A874;0
A875;0
A876;0
A877;0
A878;0
A879;0
A88;9
A880;0
A881;0
A882;0
A883;0
A884;0
A885;0
A886;0
A887;2
A888;0
A889;0
A89;2
A890;0
A891;0
A892;0
A893;0
A894;0
A895;0
A896;0
A897;0
A898;0
A899;0
A9;0
A90;15
A900;0
A901;0
A902;0
A903;0
A904;0
A905;0
A906;0
A907;0
A908;0
A909;0
A91;0
A910;0
A911;0
A912;0
A913;1
A914;3
A915;1
A916;9
A917;0
A918;0
A919;0
A92;6
A920;0
A921;0
A922;0
A923;2
A924;0
A925;2
A926;0
A927;0
A928;1
A929;0
A93;4
A930;0
A931;0
A932;1
A933;0
A934;0
A935;0
A936;0
A937;0
A938;0
A939;0
A94;31
A940;0
A941;1
A942;1
A943;0
A944;1411
A945;45
A946;0
A947;173
A948;0
A949;351
A95;7
A950;461
A951;1716
A952;27
A953;40
A954;84
A955;141
A956;69
A957;0
A958;0
A959;0
A96;1
A960;69
A961;0
A962;1
A963;1
A964;465
A965;225
A966;242
A967;116
A97;20
A972;9
A973;87
A974;0
A975;0
A976;15
A977;15
A978;28
A979;25
A98;4
A980;10
A981;17
A982;20
A983;110
A984;8
A985;2
A986;7
A987;52
A988;80
A989;5
A99;17
A990;5
A991;3
A992;4
A993;8
A994;8
A995;0
A996;3
A997;4
A998;2
A999;6
BZ1001N;0
BZ1001R;0
BZ1002;0
BZ1003;0
BZ1004;0
BZ1005;0
BZ1006;0
BZ1007;0
BZ1008;19
BZ1009;32
BZ1010;13
BZ1011;41
BZ1012;15
BZ1013;22
BZ1014;53
BZ1015;32
BZ1016;80
BZ1017;34
BZ1018;3
A4320;0
A4321;8
A4322;61
A4323;5
A4324;16
A4325;15
A4326;0
A4327;0
A4328;2
A4329;0
A4330;0
A4331;0
A4332;1
A4333;0
A4334;0
A4335;0
A4336;1
A4337;2
A4338;0
A4339;1
A4340;2
A4341;0
A4342;0
A4343;0
A4311;2
A4304;4
A4344;20
A4348;0
A4346;0
A4345;0
A4347;0
A4349;0
A4350;0
A4351;0
AD1;34
AD2;30
AD3;25
AD4;13
AD5;18
AD6;20
AD7;21
AD8;20
AD9;20
AD10;20
AD11;0
AD12;23
AD13;19
AD14;14
AD15;16
AD16;15
AD17;10
AD18;12
AD19;8
AD20;9
AD21;10
AD22;12
AD23;16
AD24;12
AD25;14
AD26;11
AD27;13
AD28;12
AD29;11
AD30;11
AD31;11
AD32;10
AD33;10
AD34;10
AD35;14
AD36;13
AD37;11
AD38;13
AD39;11
AD40;8
AD41;11
AD42;11
AD43;11
AD44;11
AD45;10
AD46;10
AD47;10
AD48;14
AD49;14
AD50;12
AD51;13
AD52;11
AD53;13
AD54;12
AD55;12
AD56;11
AD57;11
AD58;10
AD59;10
AD60;10
AD61;8
AD62;13
AD63;11
AD64;8
AD65;9
AD66;9
AD67;9
AD68;9
AD69;9
AD70;7
AD71;7
AD72;7
AD73;11
AD74;11
AD75;11
AD76;14
AD77;8
AD78;6
AD79;12
AD80;12
AD81;12
AD82;10
AD83;10
AD84;10
AD159;0
AD160;0
AD161;15
AD162;14
AD163;14
AD164;13
AD165;14
AD166;14
AD195;0
AD196;0
AD197;0
AD198;0
AD199;0
AD200;21
AD201;50
AD202;54
AD203;39
AD204;46
AD205;30
AD206;49
AD207;59
AD208;46
AD209;39
AD210;60
AD211;64
AD212;62
AD213;43
AD214;41
AD215;57
AD216;48
AD217;44
AD218;46
AD219;45
AD220;64
AD221;48
AD222;44
AD223;46
AD224;48
AD225;64
AD226;63
AD227;64
AD228;45
AD229;45
AD230;0
AD231;0
AD232;0
AD233;0
AD234;0
AD235;0
AD236;0
AD237;0
AD238;0
AD239;0
AD240;0
AD241;0
AD242;0
AD243;0
AD244;0
AD245;0
AD246;0
AD247;0
AD248;0
AD249;0
AD250;0
AD251;0
AD252;0
AD253;0
AD254;0
AD255;0
AD256;0
AD257;0
AD258;0
AD259;0
AD260;0
AD261;0
AD262;0
AD263;0
AD264;0
AD167;48
AD168;96
AD169;144
AD170;96
AD171;40
AD172;0
AD173;48
AD174;96
AD175;144
AD176;96
AD177;40
AD178;0
AD179;0
AD180;0
AD181;0
AD182;0
AD183;0
AD184;0
AD185;47
AD186;96
AD187;144
AD188;96
AD189;40
AD190;0
AD114;48
AD115;48
AD116;48
AD117;48
AD118;40
AD119;40
AD120;48
AD121;40
AD122;40
AD123;40
AD124;40
AD125;40
AD126;48
AD127;40
AD128;40
AD129;40
AD130;40
AD131;40
AD132;0
AD133;47
AD134;44
AD135;45
AD136;39
AD137;0
AD138;0
AD139;0
AD140;48
AD141;47
AD142;40
AD143;0
AD144;0
AD145;0
AD146;48
AD147;40
AD148;0
AD149;0
AD265;0
AD266;0
AD267;48
AD268;48
AD269;0
AD270;0
AD271;0
AD272;0
AD273;48
AD274;48
AD275;0
AD276;0
AD277;0
AD278;0
AD279;48
AD280;48
AD281;0
AD282;0
AD283;0
AD284;0
AD285;48
AD286;48
AD287;0
AD288;0
AD289;0
AD290;0
AD291;48
AD292;48
AD293;0
AD294;0
AD85;139
AD86;133
AD87;73
AD88;77
AD89;138
AD90;134
AD91;75
AD92;78
AD93;55
AD94;42
AD95;40
AD96;28
AD97;55
AD98;42
AD99;39
AD100;27
AD101;28
AD102;28
AD103;13
AD104;13
AD105;54
AD106;52
AD107;55
AD108;54
AD109;37
AD110;37
AD111;37
AD112;37
AD113;37
AD303;8
AD304;8
AD305;16
AD302;3
AD306;8
AD295;9
AD296;6
AD297;1
AD298;0
AD299;0
AD150;0
AD151;25
AD152;25
AD153;25
AD154;0
AD155;0
AD156;0
AD157;0
AD191;35
AD192;35
AD193;35
AD194;35
AD300;30
AD301;28
AD307;28
AD308;0
AD309;0
AD310;0
AD311;6
AD312;12
AD313;12
AD314;12
AD315;11
AD316;10
AD317;5
AD318;5
AD319;5
AD320;0
AD321;0
AD322;0
AD323;0
AD324;0
AD325;6
AD326;12
AD327;12
AD328;12
AD329;12
AD330;12
AD331;5
AD332;5
AD333;5
AD334;0
AD335;0
A4352;0
A4353;1
A4354;1
A4355;0
A4356;0
A4357;0
A4358;0
A4359;0
A4360;1
A4361;1
A4362;2
A4363;0
A4364;0
A4365;2
A4366;0
A4367;0
A4368;0
A4369;0
A4370;1
A4371;1
A4372;2
A4373;1
A4374;0
A4375;1
A4376;0
A4377;0
A4378;1
A4379;0
A4380;1
A4381;3
A4382;0
A4383;0
A4384;2
A4385;0
A4386;0
A4387;0
A4388;0
A4389;1
A4390;0
A4391;0
A4392;0
A4393;1
A4394;1
A4395;1
A4396;0
A4397;1
A4398;1
A4399;0
A4400;1
A4401;0
A4402;0
A4403;0
A4404;1
A4405;1
A4406;1
A4407;0
A4408;0
A4409;0
A4410;0
A4411;1
A4412;1
A4413;1
A4414;0
A4415;0
A4416;0
A4417;2
A4418;2
A4419;2
A4420;0
A4421;0
A4422;0
A4423;2
A4424;0
A4425;1
A4426;0
A4427;0
A4428;0
A4429;0
A4430;0
A4431;0
A4432;0
A4433;0
A4434;0
A4435;1
A4436;0
A4437;1
A4438;0
A4439;0
A4440;0
A4441;0
A4442;0
A4443;0
A4444;0
A4445;0
A4446;1
A4447;0
A4448;0
A4449;0
A4450;0
A4451;0
A4452;0
A4453;0
A4454;0
A4455;0
A4456;0
A4457;0
A4458;0
A4459;0
A4460;0
A4461;0
A4462;0
A4463;0
A4464;0
A4465;0
A4466;0
A4467;1
A4468;1
A4469;1
A4470;1
A4471;0
A4472;1
A4473;1
A4474;0
A4475;0
A4476;1
A4477;0
